作品ID	作品名	姓	名	文字遣い種別	分類番号	テキストファイルURL
056954	人類の将来	丘	浅次郎	新字旧仮名	NDC 460	https://www.aozora.gr.jp/cards/001474/files/56954_ruby_57457.zip
056955	落第と退校	丘	浅次郎	新字旧仮名	NDC 289	https://www.aozora.gr.jp/cards/001474/files/56955_ruby_70910.zip
056980	秋	蔵原	伸二郎	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001821/files/56980_txt_58234.zip
056981	自序にかえて	蔵原	伸二郎	新字新仮名	NDC 911 914	https://www.aozora.gr.jp/cards/001821/files/56981_txt_58230.zip
056982	五月の雉	蔵原	伸二郎	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001821/files/56982_txt_58236.zip
056983	狐	蔵原	伸二郎	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001821/files/56983_txt_58232.zip
056984	岸辺	蔵原	伸二郎	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001821/files/56984_txt_58231.zip
056985	岩魚	蔵原	伸二郎	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001821/files/56985_txt_58176.zip
056986	足跡	蔵原	伸二郎	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001821/files/56986_txt_58235.zip
057020	悪夢	中村	地平	新字旧仮名	NDC 913	https://www.aozora.gr.jp/cards/001822/files/57020_ruby_60796.zip
057021	霧の蕃社	中村	地平	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001822/files/57021_ruby_60797.zip
057022	南方郵信	中村	地平	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001822/files/57022_ruby_60771.zip
057023	如何なる星の下に	高見	順	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001823/files/57023_ruby_59517.zip
057024	死の淵より	高見	順	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001823/files/57024_ruby_58172.zip
057057	宮崎の町	中村	地平	新字新仮名	NDC 915	https://www.aozora.gr.jp/cards/001822/files/57057_ruby_70125.zip
057058	愛のごとく	山川	方夫	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001801/files/57058_ruby_63822.zip
057059	演技の果て	山川	方夫	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001801/files/57059_ruby_63816.zip
057062	その一年	山川	方夫	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001801/files/57062_ruby_58178.zip
057067	浴槽	大坪	砂男	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001824/files/57067_ruby_58184.zip
057158	雲仙岳	菊池	幽芳	新字新仮名	NDC 915	https://www.aozora.gr.jp/cards/000514/files/57158_ruby_60001.zip
057162	芸術としての哲学	丘	浅次郎	新字旧仮名	NDC 104	https://www.aozora.gr.jp/cards/001474/files/57162_ruby_74383.zip
057163	人類の誇大狂	丘	浅次郎	新字旧仮名	NDC 460	https://www.aozora.gr.jp/cards/001474/files/57163_ruby_57362.zip
057164	理科教育の根底	丘	浅次郎	新字旧仮名	NDC 375	https://www.aozora.gr.jp/cards/001474/files/57164_ruby_72289.zip
057172	魚の餌	梅崎	春生	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001798/files/57172_ruby_58240.zip
057173	三十六年前	森下	雨村	新字新仮名	NDC 914	https://www.aozora.gr.jp/cards/001826/files/57173_txt_58182.zip
057179	古句を観る	柴田	宵曲	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001832/files/57179_ruby_60630.zip
057234	備後より	中村	憲吉	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/000702/files/57234_ruby_61303.zip
057235	三次の鵜飼	中村	憲吉	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/000702/files/57235_ruby_61304.zip
057236	頼杏坪先生	中村	憲吉	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/000702/files/57236_ruby_61305.zip
057257	桜島噴火の概況	石川	成章	旧字旧仮名	NDC 453	https://www.aozora.gr.jp/cards/001835/files/57257_ruby_61558.zip
057339	この頃の皇太子殿下	小泉	信三	新字新仮名	NDC 288	https://www.aozora.gr.jp/cards/001846/files/57339_ruby_60633.zip
057354	可愛い山	石川	欣一	新字新仮名	NDC 291	https://www.aozora.gr.jp/cards/001380/files/57354_ruby_58040.zip
057357	雪割草の花	石川	欣一	新字新仮名	NDC 914	https://www.aozora.gr.jp/cards/001380/files/57357_ruby_59502.zip
057360	「俳諧大要」解説	柴田	宵曲	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001832/files/57360_ruby_68723.zip
057376	伊豆伊東	木下	杢太郎	新字旧仮名		https://www.aozora.gr.jp/cards/000120/files/57376_ruby_76371.zip
057378	横浜及び異人館情調	木下	杢太郎	新字旧仮名		https://www.aozora.gr.jp/cards/000120/files/57378_ruby_77949.zip
057379	われ等の開港記念会館	山本	和久三	新字旧仮名		https://www.aozora.gr.jp/cards/001858/files/57379_txt_78349.zip
057382	三渓園	山本	和久三	新字旧仮名		https://www.aozora.gr.jp/cards/001858/files/57382_txt_78383.zip
057383	本覚寺の山門に立ちて	山本	和久三	新字旧仮名		https://www.aozora.gr.jp/cards/001858/files/57383_txt_78456.zip
057384	山下海岸……水の公園	山本	和久三	新字旧仮名		https://www.aozora.gr.jp/cards/001858/files/57384_txt_78273.zip
057385	山手公園の感触	山本	和久三	新字旧仮名		https://www.aozora.gr.jp/cards/001858/files/57385_txt_78668.zip
057386	生麦事変の趾	山本	和久三	新字旧仮名		https://www.aozora.gr.jp/cards/001858/files/57386_txt_78408.zip
057389	「君死にたまふことなかれ」	武田	麟太郎	新字旧仮名		https://www.aozora.gr.jp/cards/000189/files/57389_txt_77878.zip
057391	鎌倉	芳賀	矢一	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/000723/files/57391_ruby_75629.zip
057392	田園の憂欝	佐藤	春夫	新字旧仮名	NDC 913	https://www.aozora.gr.jp/cards/001763/files/57392_ruby_64382.zip
057393	地下生活者の手記	ドストエフスキー	フィヨードル・ミハイロヴィチ	新字新仮名	NDC 983	https://www.aozora.gr.jp/cards/000363/files/57393_ruby_66273.zip
057403	人類の生存競争	丘	浅次郎	新字新仮名	NDC 460	https://www.aozora.gr.jp/cards/001474/files/57403_ruby_62040.zip
057409	山の宿海の宿	河井	酔茗	新字旧仮名	NDC 911	https://www.aozora.gr.jp/cards/001861/files/57409_ruby_58776.zip
057410	発端・電話事件	式場	隆三郎	新字新仮名	NDC 521	https://www.aozora.gr.jp/cards/001862/files/57410_txt_58192.zip
057411	折紙	中	勘助	新字新仮名	NDC 914	https://www.aozora.gr.jp/cards/001799/files/57411_ruby_58769.zip
057412	きもの	中	勘助	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001799/files/57412_ruby_58795.zip
057418	教育と迷信	丘	浅次郎	新字新仮名	NDC 370	https://www.aozora.gr.jp/cards/001474/files/57418_ruby_62038.zip
057419	誤解せられたる生物学	丘	浅次郎	新字新仮名	NDC 460	https://www.aozora.gr.jp/cards/001474/files/57419_ruby_62149.zip
057428	堺へ帰らう	河井	酔茗	新字旧仮名	NDC 911	https://www.aozora.gr.jp/cards/001861/files/57428_ruby_58875.zip
057429	春の詩集	河井	酔茗	新字旧仮名	NDC 911	https://www.aozora.gr.jp/cards/001861/files/57429_ruby_58706.zip
057430	山の歓喜	河井	酔茗	新字旧仮名	NDC 911	https://www.aozora.gr.jp/cards/001861/files/57430_ruby_58775.zip
057431	ゆづり葉	河井	酔茗	新字旧仮名	NDC 911	https://www.aozora.gr.jp/cards/001861/files/57431_ruby_58186.zip
057432	老境	河井	酔茗	新字旧仮名	NDC 911	https://www.aozora.gr.jp/cards/001861/files/57432_ruby_58874.zip
057433	大阪の朝	安西	冬衛	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001863/files/57433_ruby_58855.zip
057434	堺水族館の歌	安西	冬衛	新字旧仮名	NDC 911	https://www.aozora.gr.jp/cards/001863/files/57434_txt_58856.zip
057435	大大阪のれいめい	安西	冬衛	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001863/files/57435_ruby_58188.zip
057436	水の上	安西	冬衛	新字新仮名	NDC 911	https://www.aozora.gr.jp/cards/001863/files/57436_ruby_58854.zip
057438	神経質に対する余の特殊療法	森田	正馬	旧字旧仮名	NDC 493	https://www.aozora.gr.jp/cards/001864/files/57438_txt_59457.zip
057495	青べか物語	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57495_ruby_65434.zip
057496	大和古寺風物誌	亀井	勝一郎	新字新仮名	NDC 702	https://www.aozora.gr.jp/cards/001870/files/57496_ruby_60770.zip
057499	雪	楠田	匡介	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001866/files/57499_ruby_60656.zip
057501	乱歩分析	大下	宇陀児	新字新仮名	NDC 910	https://www.aozora.gr.jp/cards/001872/files/57501_ruby_63027.zip
057530	府中のけやき	中	勘助	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001799/files/57530_ruby_61318.zip
057535	青竹	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57535_ruby_75855.zip
057536	朝顔草紙	山本	周五郎	新字新仮名		https://www.aozora.gr.jp/cards/001869/files/57536_ruby_78755.zip
057537	おさん	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57537_ruby_75636.zip
057538	入婿十万両	山本	周五郎	新字新仮名		https://www.aozora.gr.jp/cards/001869/files/57538_ruby_76357.zip
057539	いしが奢る	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57539_ruby_74369.zip
057541	おごそかな渇き	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57541_ruby_74901.zip
057542	赤ひげ診療譚	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57542_ruby_66487.zip
057543	いさましい話	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57543_ruby_69254.zip
057544	赤ひげ診療譚	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57544_ruby_65443.zip
057545	雨の山吹	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57545_ruby_74594.zip
057546	一人ならじ	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57546_ruby_75866.zip
057547	石ころ	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57547_ruby_75864.zip
057551	葦は見ていた	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57551_ruby_75857.zip
057553	御馬印拝借	山本	周五郎	新字新仮名		https://www.aozora.gr.jp/cards/001869/files/57553_ruby_78518.zip
057554	追いついた夢	山本	周五郎	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001869/files/57554_ruby_72760.zip
057856	二十四の瞳	壺井	栄	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001875/files/57856_ruby_63623.zip
057857	海からきた卵	塚原	健二郎	新字新仮名	NDC K913	https://www.aozora.gr.jp/cards/001876/files/57857_ruby_62109.zip
057890	擬似新年	大下	宇陀児	新字新仮名	NDC 914	https://www.aozora.gr.jp/cards/001872/files/57890_txt_60626.zip
057899	憲政に於ける輿論の勢力	大隈	重信	新字新仮名	NDC 314	https://www.aozora.gr.jp/cards/001879/files/57899_ruby_70396.zip
057901	金魚は死んでいた	大下	宇陀児	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001872/files/57901_ruby_62115.zip
057902	学問の独立と東京専門学校の創立	大隈	重信	新字新仮名	NDC 377	https://www.aozora.gr.jp/cards/001879/files/57902_ruby_65950.zip
057907	“指揮権発動”を書かざるの記	犬養	健	新字新仮名	NDC 312	https://www.aozora.gr.jp/cards/001543/files/57907_ruby_65453.zip
057965	校歌「都の西北」と私	相馬	御風	旧字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/000959/files/57965_txt_61298.zip
057966	坪内先生を憶ふ	相馬	御風	旧字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/000959/files/57966_txt_60799.zip
057971	帰依と復活	亀井	勝一郎	新字旧仮名	NDC 702	https://www.aozora.gr.jp/cards/001870/files/57971_ruby_63025.zip
057972	君臣相念	亀井	勝一郎	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001870/files/57972_ruby_63796.zip
057975	音楽に就いて	会津	八一	旧字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001245/files/57975_txt_63036.zip
057976	学規	会津	八一	旧字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001245/files/57976_txt_61953.zip
057977	趣味の向上	会津	八一	旧字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001245/files/57977_txt_63037.zip
057978	少年少女におくる言葉	会津	八一	旧字旧仮名	NDC K914	https://www.aozora.gr.jp/cards/001245/files/57978_txt_61951.zip
057984	〔憲政本党〕総理退任の辞	大隈	重信	新字新仮名	NDC 310	https://www.aozora.gr.jp/cards/001879/files/57984_ruby_66693.zip
057985	外交の方針	大隈	重信	新字新仮名	NDC 319	https://www.aozora.gr.jp/cards/001879/files/57985_ruby_65641.zip
057986	勢力の中心を議会に移すべし	大隈	重信	新字新仮名	NDC 314	https://www.aozora.gr.jp/cards/001879/files/57986_ruby_66927.zip
057987	東亜の平和を論ず	大隈	重信	新字新仮名	NDC 319	https://www.aozora.gr.jp/cards/001879/files/57987_ruby_67695.zip
057988	平和事業の将来	大隈	重信	新字新仮名	NDC 319	https://www.aozora.gr.jp/cards/001879/files/57988_ruby_66485.zip
057989	明治文明史上に於ける福沢翁	大隈	重信	新字新仮名	NDC 370	https://www.aozora.gr.jp/cards/001879/files/57989_ruby_63792.zip
057990	早稲田大学の教旨	大隈	重信	新字新仮名	NDC 377	https://www.aozora.gr.jp/cards/001879/files/57990_ruby_65953.zip
057996	荒野の呼び声	山本	政喜	新字新仮名	NDC 933	https://www.aozora.gr.jp/cards/001770/files/57996_ruby_72088.zip
057997	忘られぬお国言葉	池田	亀鑑	新字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/001413/files/57997_ruby_63212.zip
058004	左千夫先生への追憶	石原	純	新字新仮名	NDC 910	https://www.aozora.gr.jp/cards/001429/files/58004_ruby_65190.zip
058005	アインシュタイン教授をわが国に迎えて	石原	純	新字新仮名	NDC 289	https://www.aozora.gr.jp/cards/001429/files/58005_ruby_67386.zip
058008	ガリレオ・ガリレイ	石原	純	新字新仮名	NDC K289	https://www.aozora.gr.jp/cards/001429/files/58008_ruby_66923.zip
058010	知られざる漱石	小宮	豊隆	旧字旧仮名	NDC 910	https://www.aozora.gr.jp/cards/001884/files/58010_ruby_60642.zip
058013	祝東京専門学校之開校	小野	梓	新字新仮名	NDC 377	https://www.aozora.gr.jp/cards/001887/files/58013_ruby_65952.zip
058020	チャールズ・ダーウィン	石原	純	新字新仮名	NDC K289	https://www.aozora.gr.jp/cards/001429/files/58020_ruby_66919.zip
058021	ニュートン	石原	純	新字新仮名	NDC K289	https://www.aozora.gr.jp/cards/001429/files/58021_ruby_66496.zip
058022	ラヴォアジエ	石原	純	新字新仮名	NDC K289	https://www.aozora.gr.jp/cards/001429/files/58022_ruby_65450.zip
058023	ロバート・ボイル	石原	純	新字新仮名	NDC K289	https://www.aozora.gr.jp/cards/001429/files/58023_ruby_66702.zip
058030	小指一本の大試合	山中	峯太郎	新字新仮名	NDC K913	https://www.aozora.gr.jp/cards/001889/files/58030_ruby_60635.zip
058045	キュリー夫人	石原	純	新字新仮名	NDC K289	https://www.aozora.gr.jp/cards/001429/files/58045_ruby_66266.zip
058046	グレゴール・メンデル	石原	純	新字新仮名	NDC K289	https://www.aozora.gr.jp/cards/001429/files/58046_ruby_65173.zip
058047	ヘルムホルツ	石原	純	新字新仮名	NDC K289	https://www.aozora.gr.jp/cards/001429/files/58047_ruby_65458.zip
058048	マイケル・ファラデイ	石原	純	新字新仮名	NDC K289	https://www.aozora.gr.jp/cards/001429/files/58048_ruby_65666.zip
058049	メンデレーエフ	石原	純	新字新仮名	NDC K289	https://www.aozora.gr.jp/cards/001429/files/58049_ruby_66913.zip
058050	「ニールスのふしぎな旅　上」まえがき	矢崎	源九郎	新字新仮名	NDC K949	https://www.aozora.gr.jp/cards/001891/files/58050_ruby_69526.zip
058051	「ニールスのふしぎな旅　下」まえがき	矢崎	源九郎	新字新仮名	NDC K949	https://www.aozora.gr.jp/cards/001891/files/58051_ruby_69525.zip
058052	ニールスのふしぎな旅	矢崎	源九郎	新字新仮名	NDC K949	https://www.aozora.gr.jp/cards/001892/files/58052_ruby_69527.zip
058055	雲南守備兵	木村	荘十	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001894/files/58055_ruby_63590.zip
058057	洪川禅師のことども	鈴木	大拙	新字新仮名	NDC 188	https://www.aozora.gr.jp/cards/001833/files/58057_ruby_63022.zip
058058	釈宗演師を語る	鈴木	大拙	新字新仮名	NDC 188	https://www.aozora.gr.jp/cards/001833/files/58058_ruby_65164.zip
058059	僧堂教育論	鈴木	大拙	新字新仮名	NDC 188	https://www.aozora.gr.jp/cards/001833/files/58059_ruby_61997.zip
058060	楞迦窟老大師の一年忌に当りて	鈴木	大拙	新字新仮名	NDC 188	https://www.aozora.gr.jp/cards/001833/files/58060_ruby_65945.zip
058061	鹿山庵居	鈴木	大拙	新字新仮名	NDC 188	https://www.aozora.gr.jp/cards/001833/files/58061_ruby_62773.zip
058065	夕張の宿	小山	清	新字新仮名	NDC 913	https://www.aozora.gr.jp/cards/001867/files/58065_ruby_62509.zip
058067	遊びの芸術	相馬	御風	旧字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/000959/files/58067_txt_61297.zip
058068	孤座	相馬	御風	旧字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/000959/files/58068_txt_61976.zip
058069	独愁	相馬	御風	旧字旧仮名	NDC 914	https://www.aozora.gr.jp/cards/000959/files/58069_txt_61978.zip
058081	青年の新活動方面	大隈	重信	新字新仮名	NDC 159	https://www.aozora.gr.jp/cards/001879/files/58081_ruby_65166.zip
058082	新島先生を憶う	大隈	重信	新字新仮名	NDC 289	https://www.aozora.gr.jp/cards/001879/files/58082_ruby_63511.zip
058083	福沢先生の処世主義と我輩の処世主義	大隈	重信	新字新仮名	NDC 159	https://www.aozora.gr.jp/cards/001879/files/58083_ruby_63791.zip
058084	婦人に対する実業思想の急務	大隈	重信	新字新仮名	NDC 367	https://www.aozora.gr.jp/cards/001879/files/58084_ruby_71119.zip
058085	余が平和主義の立脚点	大隈	重信	新字新仮名	NDC 319	https://www.aozora.gr.jp/cards/001879/files/58085_ruby_63487.zip
058086	我輩の智識吸収法	大隈	重信	新字新仮名	NDC 159	https://www.aozora.gr.jp/cards/001879/files/58086_ruby_64026.zip
058087	我輩は何故いつまでもすべてに於て衰えぬか	大隈	重信	新字新仮名	NDC 159	https://www.aozora.gr.jp/cards/001879/files/58087_ruby_63809.zip
