作品ID,作品名,作品名読み,ソート用読み,副題,副題読み,原題,初出,分類番号,文字遣い種別,作品著作権フラグ,公開日,最終更新日,図書カードURL,人物ID,姓,名,姓読み,名読み,姓読みソート用,名読みソート用,姓ローマ字,名ローマ字,役割フラグ,生年月日,没年月日,人物著作権フラグ,底本名1,底本出版社名1,底本初版発行年1,入力に使用した版1,校正に使用した版1,底本の親本名1,底本の親本出版社名1,底本の親本初版発行年1,底本名2,底本出版社名2,底本初版発行年2,入力に使用した版2,校正に使用した版2,底本の親本名2,底本の親本出版社名2,底本の親本初版発行年2,入力者,校正者,テキストファイルURL,テキストファイル最終更新日,テキストファイル符号化方式,テキストファイル文字集合,テキストファイル修正回数,XHTML/HTMLファイルURL,XHTML/HTMLファイル最終更新日,XHTML/HTMLファイル符号化方式,XHTML/HTMLファイル文字集合,XHTML/HTMLファイル修正回数
"000635","おじいさんのランプ","おじいさんのランプ","おしいさんのらんふ","","","","","NDC K913","新字新仮名","なし",1999-04-20,2014-09-17,"https://www.aozora.gr.jp/cards/000121/card635.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","新美南吉童話集","岩波文庫、岩波書店","1996（平成8）年7月16日","","","","","","","","","","","","","","浜野智","浜野智","https://www.aozora.gr.jp/cards/000121/files/635_ruby_4097.zip","2011-04-27","ShiftJIS","JIS X 0208","4","https://www.aozora.gr.jp/cards/000121/files/635_14853.html","2011-04-27","ShiftJIS","JIS X 0208","1"
"059955","おしどり","おしどり","おしとり","","","","","NDC K913","新字新仮名","なし",2022-03-22,2022-02-25,"https://www.aozora.gr.jp/cards/000121/card59955.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","新装版　新美南吉童話集　3　花のき村と盗人たち","大日本図書","2012（平成24）年12月1日","2012（平成24）年12月1日第1刷","2012（平成24）年12月1日第1刷","","","","","","","","","","","","岩崎準子","持田和踏","https://www.aozora.gr.jp/cards/000121/files/59955_ruby_75140.zip","2022-02-25","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/59955_75178.html","2022-02-25","ShiftJIS","JIS X 0208","0"
"045102","お月さまを","おつきさまを","おつきさまを","","","","「チチノキ」1931（昭和6）年12月","NDC K911","新字旧仮名","なし",2011-01-24,2014-09-21,"https://www.aozora.gr.jp/cards/000121/card45102.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","日本児童文学大系　第二八巻","ほるぷ出版","1978（昭和53）年11月30日","1978（昭和53）年11月30日初刷","1978（昭和53）年11月30日初刷","チチノキ","　","1931（昭和6）年12月","","","","","","","","","菅野朋子","noriko saito","https://www.aozora.gr.jp/cards/000121/files/45102_txt_41201.zip","2010-12-09","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/45102_41634.html","2010-12-09","ShiftJIS","JIS X 0208","0"
"004678","落とした一銭銅貨","おとしたいっせんどうか","おとしたいつせんとうか","","","","","NDC K913","新字新仮名","なし",2003-01-07,2014-09-17,"https://www.aozora.gr.jp/cards/000121/card4678.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","ごんぎつね　新美南吉童話作品集1","てのり文庫、大日本図書","1988（昭和63）年7月8日","1988（昭和63）年7月8日第1刷","","校定　新美南吉全集","大日本図書","","","","","","","","","","めいこ","もりみつじゅんじ","https://www.aozora.gr.jp/cards/000121/files/4678_ruby_8003.zip","2002-12-26","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/4678_8213.html","2002-12-26","ShiftJIS","JIS X 0208","0"
"043394","カゴカキ","カゴカキ","かこかき","","","","「ろばのびっこ」羽田書店、1950（昭和25）年6月5日","NDC K913","旧字旧仮名","なし",2004-08-11,2014-09-18,"https://www.aozora.gr.jp/cards/000121/card43394.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","校定　新美南吉全集第四巻","大日本図書","1980（昭和55）年9月30日","1987（昭和62）年2月15日第3刷","1995（平成7）年7月20日第4刷","","","","","","","","","","","","高松理恵美","川向直樹","https://www.aozora.gr.jp/cards/000121/files/43394_txt_16047.zip","2004-07-15","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/43394_16101.html","2004-07-15","ShiftJIS","JIS X 0208","0"
"045078","鍛冶屋の子","かじやのこ","かしやのこ","","","","「新美南吉十七歳の作品日記」牧書店、1971（昭和46）年7月","NDC K913","新字旧仮名","なし",2011-02-15,2014-09-21,"https://www.aozora.gr.jp/cards/000121/card45078.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","日本児童文学大系　第二八巻","ほるぷ出版","1978（昭和53）年11月30日","1978（昭和53）年11月30日初刷","1978（昭和53）年11月30日初刷","","","","","","","","","","","","菅野朋子","noriko saito","https://www.aozora.gr.jp/cards/000121/files/45078_ruby_41468.zip","2011-01-08","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/45078_42006.html","2011-01-08","ShiftJIS","JIS X 0208","0"
"043395","カタツムリノ　ウタ","カタツムリノ　ウタ","かたつむりのうた","","","","「がちょうの たんじょうび」羽田書店、1950（昭和25）年5月5日","NDC K913","旧字旧仮名","なし",2004-08-11,2014-09-18,"https://www.aozora.gr.jp/cards/000121/card43395.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","校定　新美南吉全集第四巻","大日本図書","1980（昭和55）年9月30日","1987（昭和62）年2月15日第3刷","1995（平成7）年7月20日第4刷","","","","","","","","","","","","高松理恵美","川向直樹","https://www.aozora.gr.jp/cards/000121/files/43395_ruby_16048.zip","2004-07-15","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/43395_16102.html","2004-07-15","ShiftJIS","JIS X 0208","0"
"061540","ガチョウノ　タンジョウビ","ガチョウノ　タンジョウビ","かちようのたんしようひ","","","","","","新字新仮名","なし",2025-03-22,2025-03-19,"https://www.aozora.gr.jp/cards/000121/card61540.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","校定　新美南吉全集第四巻","大日本図書","1980（昭和55）年9月30日","1980（昭和55）年9月30日初版第1刷","1987（昭和62）年2月15日第3刷","","","","","","","","","","","","かな　とよみ","祷りりこ","https://www.aozora.gr.jp/cards/000121/files/61540_txt_78283.zip","2025-02-23","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/61540_78282.html","2025-02-23","ShiftJIS","JIS X 0208","0"
"004726","がちょうの　たんじょうび","がちょうの　たんじょうび","かちようのたんしようひ","","","","","NDC K913","新字新仮名","なし",2003-11-07,2014-09-18,"https://www.aozora.gr.jp/cards/000121/card4726.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","ごんぎつね　新美南吉童話作品集1","てのり文庫、大日本図書","1988（昭和63）年7月8日","1988（昭和63）年7月8日第1刷","","","","","","","","","","","","","めいこ","もりみつじゅんじ、鈴木厚司","https://www.aozora.gr.jp/cards/000121/files/4726_txt_13230.zip","2003-09-29","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/4726_13211.html","2003-09-29","ShiftJIS","JIS X 0208","0"
"043477","ガチヨウノ　タンジヨウビ","ガチョウノ　タンジョウビ","かちようのたんしようひ","","","","「がちょうの　たんじょうび」羽田書店、1950（昭和25）年5月5日","NDC K913","旧字旧仮名","なし",2004-10-10,2016-02-01,"https://www.aozora.gr.jp/cards/000121/card43477.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","校定　新美南吉全集第四巻","大日本図書","1980（昭和55）年9月30日","1980（昭和55）年9月30日初版第1刷","1987（昭和62）年2月15日第3刷","","","","","","","","","","","","川向直樹","高松理恵美","https://www.aozora.gr.jp/cards/000121/files/43477_txt_16469.zip","2016-02-01","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000121/files/43477_16619.html","2016-02-01","ShiftJIS","JIS X 0208","1"
"043396","カナヅチ","カナヅチ","かなつち","","","","「きつねの おつかい」福地書店、1948（昭和23）年12月5日","NDC K913","旧字旧仮名","なし",2004-08-11,2014-09-18,"https://www.aozora.gr.jp/cards/000121/card43396.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","校定　新美南吉全集第四巻","大日本図書","1980（昭和55）年9月30日","1987（昭和62）年2月15日第3刷","1995（平成7）年7月20日第4刷","","","","","","","","","","","","高松理恵美","川向直樹","https://www.aozora.gr.jp/cards/000121/files/43396_txt_16049.zip","2004-07-15","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/43396_16103.html","2004-07-15","ShiftJIS","JIS X 0208","0"
"004674","蟹のしょうばい","かにのしょうばい","かにのしようはい","","","","","NDC K913","新字新仮名","なし",2003-01-07,2014-09-17,"https://www.aozora.gr.jp/cards/000121/card4674.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","ごんぎつね　新美南吉童話作品集1","てのり文庫、大日本図書","1988（昭和63）年7月8日","1988（昭和63）年7月8日第1刷","","校定　新美南吉全集","大日本図書","","","","","","","","","","めいこ","もりみつじゅんじ","https://www.aozora.gr.jp/cards/000121/files/4674_ruby_7999.zip","2002-12-26","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/4674_8214.html","2002-12-26","ShiftJIS","JIS X 0208","0"
"045213","かぶと虫","かぶとむし","かふとむし","","","","","NDC K913","新字新仮名","なし",2005-07-31,2014-09-18,"https://www.aozora.gr.jp/cards/000121/card45213.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","童話集　ごんぎつね｜最後の胡弓ひき　ほか十四編","講談社文庫、講談社","1972（昭和47）年2月15日","1988（昭和63）年1月30日第30刷","1990（平成2）年5月15日第33刷","","","","","","","","","","","","土屋隆","noriko saito","https://www.aozora.gr.jp/cards/000121/files/45213_ruby_18714.zip","2005-06-15","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/45213_18765.html","2005-06-15","ShiftJIS","JIS X 0208","0"
"045084","かぶと虫","かぶとむし","かふとむし","","","","","NDC K913","新字旧仮名","なし",2011-05-14,2017-09-08,"https://www.aozora.gr.jp/cards/000121/card45084.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","日本児童文学大系　第二八巻","ほるぷ出版","1978（昭和53）年11月30日","1978（昭和53）年11月30日初刷","1978（昭和53）年11月30日初刷","牛をつないだ椿の木","大和書店","1943（昭和18）年9月","","","","","","","","","菅野朋子","noriko saito","https://www.aozora.gr.jp/cards/000121/files/45084_ruby_42485.zip","2017-09-08","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000121/files/45084_42628.html","2017-09-08","ShiftJIS","JIS X 0208","1"
"000631","川","かわ","かわ","","","","","NDC K913","新字新仮名","なし",2000-01-27,2014-09-17,"https://www.aozora.gr.jp/cards/000121/card631.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","牛をつないだ椿の木","角川文庫、角川書店","1968（昭和43）年2月20日","1974（昭和49）年1月30日第12版","1981（昭和56）年7月30日第22版","","","","","","","","","","","","もりみつじゅんじ","ゆうこ","https://www.aozora.gr.jp/cards/000121/files/631_ruby_21639.zip","2006-01-29","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000121/files/631_21640.html","2006-01-29","ShiftJIS","JIS X 0208","0"
"043476","カンザシ","カンザシ","かんさし","","","","「がちょうの　たんじょうび」羽田書店、1950（昭和25）年5月5日","NDC K913","旧字旧仮名","なし",2004-10-10,2016-02-02,"https://www.aozora.gr.jp/cards/000121/card43476.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","校定　新美南吉全集第四巻","大日本図書","1980（昭和55）年9月30日","1980（昭和55）年9月30日初版第1刷","1987（昭和62）年2月15日第3刷","","","","","","","","","","","","川向直樹","高松理恵美","https://www.aozora.gr.jp/cards/000121/files/43476_txt_16621.zip","2016-02-01","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000121/files/43476_16622.html","2016-02-01","ShiftJIS","JIS X 0208","1"
"045099","カンテラ","カンテラ","かんてら","","","","「赤い鳥」赤い鳥社、1933（昭和8）年1月","NDC K911","新字旧仮名","なし",2011-01-24,2014-09-21,"https://www.aozora.gr.jp/cards/000121/card45099.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","日本児童文学大系　第二八巻","ほるぷ出版","1978（昭和53）年11月30日","1978（昭和53）年11月30日初刷","1978（昭和53）年11月30日初刷","赤い鳥","赤い鳥社","1933（昭和8）年1月","","","","","","","","","菅野朋子","noriko saito","https://www.aozora.gr.jp/cards/000121/files/45099_ruby_41202.zip","2010-12-09","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/45099_41635.html","2010-12-09","ShiftJIS","JIS X 0208","0"
"000632","狐","きつね","きつね","","","","","NDC K913","新字新仮名","なし",1999-06-03,2014-09-17,"https://www.aozora.gr.jp/cards/000121/card632.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","新美南吉童話集","岩波文庫、岩波書店","1996（平成8）年7月16日","1996（平成8）年7月16日第1刷","1996（平成8）年7月16日第1刷","","","","","","","","","","","","浜野智","浜野智","https://www.aozora.gr.jp/cards/000121/files/632_ruby_2032.zip","2004-02-22","ShiftJIS","JIS X 0208","2","https://www.aozora.gr.jp/cards/000121/files/632_14896.html","2004-02-22","ShiftJIS","JIS X 0208","0"
"004677","狐のつかい","きつねのつかい","きつねのつかい","","","","","NDC K913","新字新仮名","なし",2003-01-09,2014-09-17,"https://www.aozora.gr.jp/cards/000121/card4677.html","000121","新美","南吉","にいみ","なんきち","にいみ","なんきち","Niimi","Nankichi","著者","1913-07-30","1943-03-22","なし","ごんぎつね　新美南吉童話作品集1","てのり文庫、大日本図書","1988（昭和63）年7月8日","1988（昭和63）年7月8日第1刷","","校定　新美南吉全集","大日本図書","","","","","","","","","","めいこ","もりみつじゅんじ","https://www.aozora.gr.jp/cards/000121/files/4677_ruby_8002.zip","2002-12-26","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000121/files/4677_8215.html","2002-12-26","ShiftJIS","JIS X 0208","0"
